"","Region","RegionName","StateName","MSAName","CountyName","CityName","ForecastYoYPctChange"
"24253","Zip","85045","AZ","Phoenix","Maricopa","Phoenix",4.60527016236358
"24254","Zip","85048","AZ","Phoenix","Maricopa","Phoenix",1.97731958762886
"24255","Zip","85050","AZ","Phoenix","Maricopa","Phoenix",3.96917708636231
"24256","Zip","85051","AZ","Phoenix","Maricopa","Phoenix",-1.08324205914567
"24257","Zip","85053","AZ","Phoenix","Maricopa","Phoenix",1.08449396471682
"24258","Zip","85054","AZ","Phoenix","Maricopa","Phoenix",7.48994326972667
"24259","Zip","85085","AZ","Phoenix","Maricopa","Phoenix",2.42677495415247
"24260","Zip","85086","AZ","Phoenix","Maricopa","Anthem",0.90341071940383
"24261","Zip","85087","AZ","Phoenix","Maricopa","New River",3.08967391304349
"24262","Zip","85201","AZ","Phoenix","Maricopa","Mesa",4.301775147929
"24263","Zip","85202","AZ","Phoenix","Maricopa","Mesa",2.95510563380281
"24264","Zip","85203","AZ","Phoenix","Maricopa","Mesa",5.01633466135458
"24265","Zip","85204","AZ","Phoenix","Maricopa","Mesa",2.60980207351555
"24266","Zip","85205","AZ","Phoenix","Maricopa","Mesa",5.05511463844797
"24267","Zip","85206","AZ","Phoenix","Maricopa","Mesa",4.12285456187895
"24268","Zip","85207","AZ","Phoenix","Maricopa","Mesa",3.39916371823739
"24269","Zip","85208","AZ","Phoenix","Maricopa","Mesa",3.65660919540229
"24270","Zip","85209","AZ","Phoenix","Maricopa","Mesa",3.75597336466902
"24271","Zip","85210","AZ","Phoenix","Maricopa","Mesa",6.0254281266217
"24272","Zip","85212","AZ","Phoenix","Maricopa","Mesa",3.2953795379538
"24273","Zip","85213","AZ","Phoenix","Maricopa","Mesa",2.8284023668639
"24274","Zip","85215","AZ","Phoenix","Maricopa","Mesa",3.22264808362369
"24275","Zip","85224","AZ","Phoenix","Maricopa","Chandler",2.91885625965997
"24276","Zip","85225","AZ","Phoenix","Maricopa","Chandler",3.899960768929
"24277","Zip","85226","AZ","Phoenix","Maricopa","Chandler",2.1165387299372
"24278","Zip","85233","AZ","Phoenix","Maricopa","Gilbert",4.33901192504258
"24279","Zip","85234","AZ","Phoenix","Maricopa","Gilbert",2.45614607107922
"24280","Zip","85143","AZ","Phoenix","Pinal","San Tan Valley",4.67123958843705
"24281","Zip","85248","AZ","Phoenix","Maricopa","Chandler",4.8579298347347
"24282","Zip","85249","AZ","Phoenix","Maricopa","Chandler",1.67368147570797
"24283","Zip","85250","AZ","Phoenix","Maricopa","Scottsdale",2.81681594914764
"24284","Zip","85251","AZ","Phoenix","Maricopa","Scottsdale",5.17126725219574
"24285","Zip","85253","AZ","Phoenix","Maricopa","Paradise Valley",2.81550802139037
"24286","Zip","85254","AZ","Phoenix","Maricopa","Phoenix",2.32595273578879
"24287","Zip","85255","AZ","Phoenix","Maricopa","Scottsdale",3.08477353992849
"24288","Zip","85257","AZ","Phoenix","Maricopa","Scottsdale",5.3349161126939
"24289","Zip","85258","AZ","Phoenix","Maricopa","Scottsdale",2.25317989097518
"24290","Zip","85259","AZ","Phoenix","Maricopa","Scottsdale",2.58430557775291
"24291","Zip","85260","AZ","Phoenix","Maricopa","Scottsdale",2.76433885289178
"24292","Zip","85262","AZ","Phoenix","Maricopa","Scottsdale",-1.37850361663653
"24293","Zip","85263","AZ","Phoenix","Maricopa","Rio Verde",2.73891213389121
"24294","Zip","85266","AZ","Phoenix","Maricopa","Scottsdale",1.17607353152376
"24295","Zip","85268","AZ","Phoenix","Maricopa","Fountain Hills",0.93924050632912
"24296","Zip","85281","AZ","Phoenix","Maricopa","Tempe",2.82971619365608
"24297","Zip","85282","AZ","Phoenix","Maricopa","Tempe",5.62039764359352
"24298","Zip","85283","AZ","Phoenix","Maricopa","Tempe",4.53170731707317
"24299","Zip","85284","AZ","Phoenix","Maricopa","Tempe",4.48504273504273
"24300","Zip","85296","AZ","Phoenix","Maricopa","Gilbert",2.4930672979371
"24301","Zip","85297","AZ","Phoenix","Maricopa","Gilbert",2.17955035417308
"24302","Zip","85302","AZ","Phoenix","Maricopa","Glendale",3.30631067961165
"24303","Zip","85303","AZ","Phoenix","Maricopa","Glendale",2.52489626556016
"24304","Zip","85304","AZ","Phoenix","Maricopa","Glendale",2.46279172170849
"24305","Zip","85305","AZ","Phoenix","Maricopa","Glendale",2.90972222222223
"24306","Zip","85306","AZ","Phoenix","Maricopa","Glendale",3.84291355857833
"24307","Zip","85307","AZ","Phoenix","Maricopa","Glendale",2.42152466367713
"24308","Zip","85308","AZ","Phoenix","Maricopa","Glendale",2.88991150442477
"24309","Zip","85310","AZ","Phoenix","Maricopa","Phoenix",4.37702265372168
"24310","Zip","85321","AZ","Tucson","Pima","Ajo",-7.29261363636363
"24311","Zip","85323","AZ","Phoenix","Maricopa","Avondale",2.51909134847752
"24312","Zip","85324","AZ","Prescott","Yavapai","Black Canyon City",10.3829472646624
"24313","Zip","85326","AZ","Phoenix","Maricopa","Buckeye",4.07532861476239
"24314","Zip","85331","AZ","Phoenix","Maricopa","Phoenix",4.00404255319149
"24315","Zip","85335","AZ","Phoenix","Maricopa","El Mirage",0.915190552871703
"24316","Zip","85337","AZ","Phoenix","Maricopa","Gila Bend",6.86811201445348
"24317","Zip","85338","AZ","Phoenix","Maricopa","Goodyear",4.31092783505154
"24318","Zip","85339","AZ","Phoenix","Maricopa","Phoenix",3.96036191296856
"24319","Zip","85340","AZ","Phoenix","Maricopa","Litchfield Park",1.619708994709
"24320","Zip","85342","AZ","Phoenix","Maricopa","Peoria",8.1519255184088
"24321","Zip","85345","AZ","Phoenix","Maricopa","Peoria",4.09538305428716
"24322","Zip","85349","AZ","Yuma","Yuma","San Luis",4.70384615384616
"24323","Zip","85350","AZ","Yuma","Yuma","Somerton",1.10538286580744
"24324","Zip","85351","AZ","Phoenix","Maricopa","Sun City",1.51243781094528
"24325","Zip","85353","AZ","Phoenix","Maricopa","Phoenix",2.53827751196172
"24326","Zip","85355","AZ","Phoenix","Maricopa","Waddell",1.53071253071253
"24327","Zip","85356","AZ","Yuma","Yuma","Wellton",-3.421768707483
"24328","Zip","85361","AZ","Phoenix","Maricopa","Surprise",1.77484721775492
"24329","Zip","85363","AZ","Phoenix","Maricopa","Youngtown",4.27254641909813
"24330","Zip","85364","AZ","Yuma","Yuma","Yuma",4.63950807071483
"24331","Zip","85365","AZ","Yuma","Yuma","Yuma",4.72039859320046
"24332","Zip","85367","AZ","Yuma","Yuma","Yuma",4.53722222222221
"24333","Zip","85373","AZ","Phoenix","Maricopa","Sun City",6.52773956900505
"24334","Zip","85374","AZ","Phoenix","Maricopa","Surprise",2.79380568519305
"24335","Zip","85375","AZ","Phoenix","Maricopa","Sun City West",3.87908358082307
"24336","Zip","85377","AZ","Phoenix","Maricopa","Carefree",1.85136807369723
"24337","Zip","85379","AZ","Phoenix","Maricopa","Surprise",2.78621543541064
"24338","Zip","85381","AZ","Phoenix","Maricopa","Peoria",2.55819295558959
"24339","Zip","85382","AZ","Phoenix","Maricopa","Peoria",2.94353029169783
"24340","Zip","85383","AZ","Phoenix","Maricopa","Peoria",2.15826403326402
"24341","Zip","85387","AZ","Phoenix","Maricopa","Surprise",3.1138870863076
"24342","Zip","85388","AZ","Phoenix","Maricopa","Surprise",3.91760000000001
"24343","Zip","85390","AZ","Phoenix","Maricopa","Wickenburg",5.08497217068646
"24344","Zip","85396","AZ","Phoenix","Maricopa","Buckeye",3.90435095289465
"24345","Zip","85541","AZ","Payson","Gila","Payson",3.54842989827511
"24346","Zip","85543","AZ","Safford","Graham","Pima",9.8471940500338
"24347","Zip","85544","AZ","Payson","Gila","Pine",1.45454545454546
"24348","Zip","85546","AZ","Safford","Graham","Safford",9.46618181818182
"24349","Zip","85552","AZ","Safford","Graham","Thatcher",5.96981776765375
"24350","Zip","85602","AZ","Sierra Vista","Cochise","Benson",-7.26176024279211
"24351","Zip","85603","AZ","Sierra Vista","Cochise","Bisbee",-3.62780748663102
"24352","Zip","85607","AZ","Sierra Vista","Cochise","Douglas",-7.10308056872038
"24353","Zip","85611","AZ","Nogales","Santa Cruz","Elgin",-4.65553925165078
"24354","Zip","85614","AZ","Tucson","Pima","Green Valley",0.264492753623191
"24355","Zip","85615","AZ","Sierra Vista","Cochise","Hereford",-1.90157480314961
"24356","Zip","85616","AZ","Sierra Vista","Cochise","Huachuca City",-7.7271714922049
"24357","Zip","85621","AZ","Nogales","Santa Cruz","Nogales",-2.55984919886899
"24358","Zip","85622","AZ","Tucson","Pima","Green Valley",-1.14239028944911
"24359","Zip","85623","AZ","Phoenix","Pinal","Oracle",5.76242850857898
"24360","Zip","85625","AZ","Sierra Vista","Cochise","Pearce",-12.4541935483871
"24361","Zip","85629","AZ","Tucson","Pima","Sahuarita",-3.11534552845528
"24362","Zip","85630","AZ","Sierra Vista","Cochise","Saint David",-4.06508875739645
"24363","Zip","85631","AZ","Phoenix","Pinal","San Manuel",16.3272120200334
"24364","Zip","85635","AZ","Sierra Vista","Cochise","Sierra Vista",-1.58387329013678
"24365","Zip","85637","AZ","Nogales","Santa Cruz","Sonoita",2.30199252801992
"24366","Zip","85638","AZ","Sierra Vista","Cochise","Tombstone",-8.69165085388994
"24367","Zip","85641","AZ","Tucson","Pima","Vail",-0.0643660333462637
"24368","Zip","85643","AZ","Sierra Vista","Cochise","Willcox",-14.2058465286236
"24369","Zip","85645","AZ","Tucson","Pima","Amado",-10.3843187660668
"24370","Zip","85650","AZ","Sierra Vista","Cochise","Sierra Vista",-3.79002375296912
"24371","Zip","85653","AZ","Tucson","Pima","Marana",-1.29287469287469
"24372","Zip","85701","AZ","Tucson","Pima","Tucson",0.880136986301361
"24373","Zip","85704","AZ","Tucson","Pima","Tucson",2.09212427745664
"24374","Zip","85705","AZ","Tucson","Pima","Tucson",-1.7413914265636
"24375","Zip","85706","AZ","Tucson","Pima","Tucson",-0.0285071267816961
"24376","Zip","85710","AZ","Tucson","Pima","Tucson",-1.00754497968659
"24377","Zip","85711","AZ","Tucson","Pima","Tucson",-1.45996156310058
"24378","Zip","85712","AZ","Tucson","Pima","Tucson",0.699011124845494
"24379","Zip","85713","AZ","Tucson","Pima","Tucson",0.839285714285709
"24380","Zip","85715","AZ","Tucson","Pima","Tucson",0.388286334056409
"24381","Zip","85716","AZ","Tucson","Pima","Tucson",-0.969445882962194
"24382","Zip","85718","AZ","Tucson","Pima","Catalina Foothills",1.11172812083518
"24383","Zip","85719","AZ","Tucson","Pima","Tucson",-1.16184148077836
"24384","Zip","85730","AZ","Tucson","Pima","Tucson",-0.929242329367563
"24385","Zip","85735","AZ","Tucson","Pima","Tucson",1.23379275140378
"24386","Zip","85736","AZ","Tucson","Pima","Three Points",-4.09090909090909
"24387","Zip","85737","AZ","Tucson","Pima","Oro Valley",0.621433311214337
"24388","Zip","85739","AZ","Tucson","Pima","Catalina",0.435372005044132
"24389","Zip","85741","AZ","Tucson","Pima","Tucson",-0.316067653276952
"24390","Zip","85742","AZ","Tucson","Pima","Tucson",-0.076451156205759
"24391","Zip","85743","AZ","Tucson","Pima","Marana",-0.334284549531183
"24392","Zip","85745","AZ","Tucson","Pima","Tucson",-0.364296081277216
"24393","Zip","85746","AZ","Tucson","Pima","Tucson",-2.12267180475273
"24394","Zip","85747","AZ","Tucson","Pima","Tucson",0.199235547061627
"24395","Zip","85748","AZ","Tucson","Pima","Tucson",0.132781889420985
"24396","Zip","85749","AZ","Tucson","Pima","Tucson",0.0140807651434649
"24397","Zip","85750","AZ","Tucson","Pima","Tucson",0.727491961414795
"24398","Zip","85755","AZ","Tucson","Pima","Oro Valley",-0.562950257289885
"24399","Zip","85757","AZ","Tucson","Pima","Tucson",-0.628333333333331
"24400","Zip","85901","AZ","Show Low","Navajo","Show Low",2.66043165467627
"24401","Zip","85928","AZ","Show Low","Navajo","Heber",2.24299065420561
"24402","Zip","85929","AZ","Show Low","Navajo","Lakeside",2.49730021598271
"24403","Zip","85933","AZ","Show Low","Navajo","Overgaard",5.01412429378532
"24404","Zip","85935","AZ","Show Low","Navajo","Pinetop",3.79838399384378
"24405","Zip","85937","AZ","Show Low","Navajo","Snowflake",4.64131812420785
"24406","Zip","85939","AZ","Show Low","Navajo","Taylor",1.7544483985765
"24407","Zip","86001","AZ","Flagstaff","Coconino","Flagstaff",2.91813355685946
"24408","Zip","86004","AZ","Flagstaff","Coconino","Flagstaff",3.48538011695907
"24409","Zip","86017","AZ","Flagstaff","Coconino","Munds Park",3.92088917947042
"24410","Zip","86040","AZ","Flagstaff","Coconino","Page",6.8319290465632
"24411","Zip","86046","AZ","Flagstaff","Coconino","Williams",2.9347442680776
"24412","Zip","86301","AZ","Prescott","Yavapai","Prescott",4.55001597954618
"24413","Zip","86303","AZ","Prescott","Yavapai","Prescott",4.57121439280359
"24414","Zip","86305","AZ","Prescott","Yavapai","Prescott",4.43973478569737
"24415","Zip","86314","AZ","Prescott","Yavapai","Prescott Valley",5.66373534338358
"24416","Zip","86322","AZ","Prescott","Yavapai","Camp Verde",7.20217664294684
"24417","Zip","86323","AZ","Prescott","Yavapai","Chino Valley",4.79818435754189
"24418","Zip","86324","AZ","Prescott","Yavapai","Clarkdale",6.54632100648114
"24419","Zip","86325","AZ","Prescott","Yavapai","Cornville",6.23071672354949
"24420","Zip","86326","AZ","Prescott","Yavapai","Cottonwood",5.94152581087255
"24421","Zip","86327","AZ","Prescott","Yavapai","Dewey-Humboldt",4.68271010736765
"24422","Zip","86332","AZ","Prescott","Yavapai","Kirkland",17.833815865663
"24423","Zip","86333","AZ","Prescott","Yavapai","Mayer",9.86401925391096
"24424","Zip","86334","AZ","Prescott","Yavapai","Paulden",6.40014820303816
"24425","Zip","86335","AZ","Prescott","Yavapai","Rimrock",6.42965779467681
"24426","Zip","86336","AZ","Prescott","Yavapai","Sedona",7.16517857142858
"24427","Zip","86351","AZ","Prescott","Yavapai","Sedona",4.37974388824214
"24428","Zip","86401","AZ","Lake Havasu City","Mohave","Kingman",-1.08817046289493
"24429","Zip","86403","AZ","Lake Havasu City","Mohave","Lake Havasu City",5.40174672489082
"24430","Zip","86404","AZ","Lake Havasu City","Mohave","Lake Havasu City",6.11812179016875
"24431","Zip","86406","AZ","Lake Havasu City","Mohave","Lake Havasu City",5.26726844583987
"24432","Zip","86409","AZ","Lake Havasu City","Mohave","Kingman",2.14457831325301
"24433","Zip","86413","AZ","Lake Havasu City","Mohave","Golden Valley",2.75328947368421
"24434","Zip","86426","AZ","Lake Havasu City","Mohave","Mohave Valley",2.36515912897823
"24435","Zip","86429","AZ","Lake Havasu City","Mohave","Bullhead City",4.13757961783439
"24436","Zip","86440","AZ","Lake Havasu City","Mohave","Mohave Valley",1.802416918429
"24437","Zip","86442","AZ","Lake Havasu City","Mohave","Bullhead City",-4.29152768512342
"24438","Zip","87002","NM","Albuquerque","Valencia","Belen",2.62033014769765
"24439","Zip","87004","NM","Albuquerque","Sandoval","Bernalillo",8.63157894736841
"24440","Zip","87008","NM","Albuquerque","Bernalillo","Cedar Crest",0.893654732364402
"24441","Zip","87010","NM","Santa Fe","Santa Fe","Cerrillos",4.4328241284763
"24442","Zip","87015","NM","Santa Fe","Santa Fe","Edgewood",4.02683677958644
"24443","Zip","87031","NM","Albuquerque","Valencia","Los Lunas",1.79958100558659
"24444","Zip","87042","NM","Albuquerque","Valencia","Peralta",1.82674418604651
"24445","Zip","87043","NM","Albuquerque","Sandoval","Placitas",4.63672890569606
"24446","Zip","87047","NM","Albuquerque","Bernalillo","Sandia Park",2.69550637156271
"24447","Zip","87048","NM","Albuquerque","Sandoval","Corrales",2.70182841068918
"24448","Zip","87059","NM","Albuquerque","Bernalillo","Tijeras",2.08023159636064
"24449","Zip","87068","NM","Albuquerque","Valencia","Bosque Farms",0.781936127744509
"24450","Zip","87102","NM","Albuquerque","Bernalillo","Albuquerque",2.32432432432432
"24451","Zip","87104","NM","Albuquerque","Bernalillo","Albuquerque",2.2569690826153
"24452","Zip","87105","NM","Albuquerque","Bernalillo","South Valley",1.33839479392626
"24453","Zip","87106","NM","Albuquerque","Bernalillo","Albuquerque",2.78746243022756
"24454","Zip","87107","NM","Albuquerque","Bernalillo","Albuquerque",3.01102362204724
"24455","Zip","87108","NM","Albuquerque","Bernalillo","Albuquerque",3.0784190715182
"24456","Zip","87109","NM","Albuquerque","Bernalillo","Albuquerque",2.50726552179656
"24457","Zip","87110","NM","Albuquerque","Bernalillo","Albuquerque",3.5331506849315
"24458","Zip","87111","NM","Albuquerque","Bernalillo","Albuquerque",2.62633181126333
"24459","Zip","87112","NM","Albuquerque","Bernalillo","Albuquerque",2.66331096196868
"24460","Zip","87113","NM","Albuquerque","Bernalillo","Albuquerque",1.37499999999999
"24461","Zip","87114","NM","Albuquerque","Bernalillo","Albuquerque",1.70946882217089
"24462","Zip","87120","NM","Albuquerque","Bernalillo","Albuquerque",1.50180133813691
"24463","Zip","87121","NM","Albuquerque","Bernalillo","Albuquerque",1.91835310537334
"24464","Zip","87122","NM","Albuquerque","Bernalillo","Albuquerque",-1.7809900990099
"24465","Zip","87123","NM","Albuquerque","Bernalillo","Albuquerque",3.19751082251083
"24466","Zip","87124","NM","Albuquerque","Sandoval","Rio Rancho",1.25526024363234
"24467","Zip","87144","NM","Albuquerque","Sandoval","Rio Rancho",2.41307814992024
"24468","Zip","87301","NM","Gallup","McKinley","Gallup",0.63251670378619
"24469","Zip","87501","NM","Santa Fe","Santa Fe","Santa Fe",0.608144192256344
"24470","Zip","87505","NM","Santa Fe","Santa Fe","Santa Fe",0.542452830188678
"24471","Zip","87506","NM","Santa Fe","Santa Fe","Santa Fe",0.634707574304882
"24472","Zip","87507","NM","Santa Fe","Santa Fe","Santa Fe",1.30245670559808
"24473","Zip","87508","NM","Santa Fe","Santa Fe","Santa Fe",0.82215368799794
"24474","Zip","87532","NM","Espanola","Rio Arriba","Espanola",-1.3577064702788
"24475","Zip","87540","NM","Santa Fe","Santa Fe","Lamy",-0.285168810289393
"24476","Zip","87544","NM","Los Alamos","Los Alamos","Los Alamos",-2.43396226415095
"24477","Zip","87901","NM",NA,"Sierra","Truth or Consequences",0.79951397326854
"24478","Zip","88001","NM","Las Cruces","Dona Ana","Las Cruces",9.33753375337534
"24479","Zip","88005","NM","Las Cruces","Dona Ana","Las Cruces",6.22020075282308
"24480","Zip","88007","NM","Las Cruces","Dona Ana","Las Cruces",5.55956112852665
"24481","Zip","88008","NM","Las Cruces","Dona Ana","Santa Teresa",4.53208556149733
"24482","Zip","88011","NM","Las Cruces","Dona Ana","Las Cruces",5.83890720678286
"24483","Zip","88012","NM","Las Cruces","Dona Ana","Las Cruces",5.76855345911951
"24484","Zip","88044","NM","Las Cruces","Dona Ana","La Mesa",3.76523994811933
"24485","Zip","88047","NM","Las Cruces","Dona Ana","Mesilla Park",1.87870497036025
"24486","Zip","88048","NM","Las Cruces","Dona Ana","Mesquite",8.31818181818182
"24487","Zip","88061","NM","Silver City","Grant","Silver City",-0.360107095046858
"24488","Zip","88312","NM",NA,"Lincoln","Alto",0.589532587228447
"24489","Zip","88345","NM",NA,"Lincoln","Ruidoso",2.04028697571743
"24490","Zip","88415","NM",NA,"Union","Clayton",-3.50678733031674
"24491","Zip","88435","NM",NA,"Guadalupe","Santa Rosa",-0.0677618069815145
"24492","Zip","89005","NV","Las Vegas","Clark","Boulder City",6.28262295081967
"24493","Zip","89011","NV","Las Vegas","Clark","Henderson",8.03626543209877
"24494","Zip","89012","NV","Las Vegas","Clark","Henderson",5.84514592019059
"24495","Zip","89014","NV","Las Vegas","Clark","Henderson",6.52849740932642
"24496","Zip","89015","NV","Las Vegas","Clark","Henderson",7.22343434343435
"24497","Zip","89021","NV","Las Vegas","Clark","Logandale",6.3419941539461
"24498","Zip","89027","NV","Las Vegas","Clark","Mesquite",11.2777523983554
"24499","Zip","89029","NV","Las Vegas","Clark","Laughlin",7.77377717391305
"24500","Zip","89030","NV","Las Vegas","Clark","North Las Vegas",13.9920212765957
"24501","Zip","89031","NV","Las Vegas","Clark","North Las Vegas",8.26721991701245
"24502","Zip","89032","NV","Las Vegas","Clark","North Las Vegas",8.80406001765226
"24503","Zip","89040","NV","Las Vegas","Clark","Overton",11.1457528957529
"24504","Zip","89044","NV","Las Vegas","Clark","Henderson",4.31079545454545
"24505","Zip","89052","NV","Las Vegas","Clark","Henderson",5.80856360468012
"24506","Zip","89074","NV","Las Vegas","Clark","Henderson",7.54815061646117
"24507","Zip","89081","NV","Las Vegas","Clark","North Las Vegas",8.71991951710262
"24508","Zip","89084","NV","Las Vegas","Clark","North Las Vegas",6.92186429061001
"24509","Zip","89085","NV","Las Vegas","Clark","North Las Vegas",7.87403757314444
"24510","Zip","89086","NV","Las Vegas","Clark","North Las Vegas",7.90879241152864
"24511","Zip","89102","NV","Las Vegas","Clark","Las Vegas",10.8501160092807
"24512","Zip","89104","NV","Las Vegas","Clark","Las Vegas",11.3506053268765
"24513","Zip","89107","NV","Las Vegas","Clark","Las Vegas",11.5260981912145
"24514","Zip","89108","NV","Las Vegas","Clark","Las Vegas",11.1513353115727
"24515","Zip","89109","NV","Las Vegas","Clark","Las Vegas",14.2684501845018
"24516","Zip","89110","NV","Las Vegas","Clark","Las Vegas",10.230412371134
"24517","Zip","89113","NV","Las Vegas","Clark","Las Vegas",8.35672082717873
"24518","Zip","89117","NV","Las Vegas","Clark","Las Vegas",6.5414032869785
"24519","Zip","89118","NV","Las Vegas","Clark","Las Vegas",10.1160358565737
"24520","Zip","89120","NV","Las Vegas","Clark","Las Vegas",10.5939788445891
"24521","Zip","89121","NV","Las Vegas","Clark","Las Vegas",10.9412055335968
"24522","Zip","89122","NV","Las Vegas","Clark","Las Vegas",12.3737176355642
"24523","Zip","89123","NV","Las Vegas","Clark","Las Vegas",6.62591943957969
"24524","Zip","89124","NV","Las Vegas","Clark","Mount Charleston",9.63958944281524
"24525","Zip","89128","NV","Las Vegas","Clark","Las Vegas",8.9748142031379
"24526","Zip","89129","NV","Las Vegas","Clark","Las Vegas",7.86895306859206
"24527","Zip","89130","NV","Las Vegas","Clark","Las Vegas",7.50786516853932
"24528","Zip","89131","NV","Las Vegas","Clark","Las Vegas",6.19866948896282
"24529","Zip","89134","NV","Las Vegas","Clark","Las Vegas",6.0158027812895
"24530","Zip","89135","NV","Las Vegas","Clark","Las Vegas",5.33572110792742
"24531","Zip","89138","NV","Las Vegas","Clark","Las Vegas",5.15645933014355
"24532","Zip","89139","NV","Las Vegas","Clark","Las Vegas",6.43348543348543
"24533","Zip","89141","NV","Las Vegas","Clark","Las Vegas",6.09762282091917
"24534","Zip","89142","NV","Las Vegas","Clark","Las Vegas",11.4453658536585
"24535","Zip","89143","NV","Las Vegas","Clark","Las Vegas",9.3752688172043
"24536","Zip","89144","NV","Las Vegas","Clark","Las Vegas",5.78704277743336
"24537","Zip","89145","NV","Las Vegas","Clark","Las Vegas",10.5471617584294
"24538","Zip","89146","NV","Las Vegas","Clark","Las Vegas",11.9974446337308
"24539","Zip","89147","NV","Las Vegas","Clark","Las Vegas",8.3504208110176
"24540","Zip","89148","NV","Las Vegas","Clark","Las Vegas",7.07960027567196
"24541","Zip","89149","NV","Las Vegas","Clark","Las Vegas",7.72646219686162
"24542","Zip","89155","NV","Las Vegas","Clark","Mesquite",2.65419245920091
"24543","Zip","89156","NV","Las Vegas","Clark","Las Vegas",7.30454318522216
"24544","Zip","89166","NV","Las Vegas","Clark","Las Vegas",6.75195451314854
"24545","Zip","89178","NV","Las Vegas","Clark","Las Vegas",7.43642611683848
"24546","Zip","89179","NV","Las Vegas","Clark","Las Vegas",7.3779761904762
"24547","Zip","89403","NV","Fernley","Lyon","Dayton",8.48593073593074
"24548","Zip","89408","NV","Fernley","Lyon","Fernley",7.89237113402061
"24549","Zip","89410","NV","Gardnerville Ranchos","Douglas","Gardnerville",9.52653927813163
"24550","Zip","89411","NV","Gardnerville Ranchos","Douglas","Genoa",6.77457249070632
"24551","Zip","89413","NV","Gardnerville Ranchos","Douglas","Glenbrook",-4.17817660391322
"24552","Zip","89423","NV","Gardnerville Ranchos","Douglas","Minden",9.67601476014761
"24553","Zip","89429","NV","Fernley","Lyon","Silver Springs",11.2285407725322
"24554","Zip","89431","NV","Reno","Washoe","Sparks",11.7571833265884
"24555","Zip","89433","NV","Reno","Washoe","Sun Valley",10.2725605282465
"24556","Zip","89434","NV","Reno","Washoe","Sparks",9.42952127659575
"24557","Zip","89436","NV","Reno","Washoe","Sparks",8.18053289831431
"24558","Zip","89439","NV","Reno","Washoe","Verdi-Mogul",7.7491763672304
"24559","Zip","89440","NV","Fernley","Lyon","Dayton",9.28949730700179
"24560","Zip","89444","NV","Gardnerville Ranchos","Douglas","Wellington",16.5122377622378
"24561","Zip","89447","NV","Fernley","Lyon","Yerington",16.3370919881306
"24562","Zip","89448","NV","Gardnerville Ranchos","Douglas","Zephyr Cove",9.25769438444923
"24563","Zip","89449","NV","Gardnerville Ranchos","Douglas","Stateline",12.2391304347826
"24564","Zip","89451","NV","Reno","Washoe","Incline Village",3.10265282583622
"24565","Zip","89460","NV","Gardnerville Ranchos","Douglas","Gardnerville",11.5410852713178
"24566","Zip","89501","NV","Reno","Washoe","Reno",12.932712956335
"24567","Zip","89502","NV","Reno","Washoe","Reno",11.1806056236482
"24568","Zip","89503","NV","Reno","Washoe","Reno",9.11461038961039
"24569","Zip","89506","NV","Reno","Washoe","Reno",9.88730853391684
"24570","Zip","89509","NV","Reno","Washoe","Reno",8.73670768516368
"24571","Zip","89510","NV","Reno","Washoe","Sparks",4.49867629362215
"24572","Zip","89511","NV","Reno","Washoe","Reno",7.09938080495356
"24573","Zip","89521","NV","Reno","Washoe","Reno",7.73940421409542
"24574","Zip","89523","NV","Reno","Washoe","Reno",8.13429438543247
"24575","Zip","89701","NV","Carson City","Carson City","Carson City",11.1781226903178
"24576","Zip","89703","NV","Carson City","Carson City","Carson City",9.17704998768776
"24577","Zip","89704","NV","Carson City","Carson City","Carson City",4.43968963084882
"24578","Zip","89705","NV","Carson City","Carson City","Carson City",9.95084533500312
"24579","Zip","89706","NV","Carson City","Carson City","Carson City",11.7606679035251
"24580","Zip","89801","NV","Elko","Elko","Elko",-0.86979810465595
"24581","Zip","89815","NV","Elko","Elko","Spring Creek",-0.00948062654575477
"24582","Zip","90001","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Florence-Graham",16.5370936371214
"24583","Zip","90002","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",12.4924096052995
"24584","Zip","90003","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",14.1169084821429
"24585","Zip","90004","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",5.96925660873375
"24586","Zip","90005","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",5.70368525896414
"24587","Zip","90006","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",5.68819969742813
"24588","Zip","90007","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",6.30327868852458
"24589","Zip","90008","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",7.11827686106563
"24590","Zip","90011","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",7.35140137493391
"24591","Zip","90012","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",6.4943918682089
"24592","Zip","90013","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",1.91775258080893
"24593","Zip","90014","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",10.4477465065932
"24594","Zip","90015","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Los Angeles",4.77802961619824
